method,note_id,split,gold_mentions,predicted_spans,span_tp,span_fp,span_fn,per_percent,text_retention
BodhiPromptShield (released heuristic mediator),ai4privacy-46275B,ai4privacy-test,3,4,2,2,1,71.9,0.838
BodhiPromptShield (released heuristic mediator),ai4privacy-46285,ai4privacy-test,40,4,4,0,36,82.7,1.000
BodhiPromptShield (released heuristic mediator),ai4privacy-46287B,ai4privacy-test,11,28,10,18,1,29.2,0.450
BodhiPromptShield (released heuristic mediator),ai4privacy-46287C,ai4privacy-test,10,30,10,20,0,14.7,0.472
BodhiPromptShield (released heuristic mediator),ai4privacy-46289A,ai4privacy-test,3,6,2,4,1,66.1,0.894
BodhiPromptShield (released heuristic mediator),ai4privacy-46291A,ai4privacy-test,3,3,2,1,1,2.7,0.954
BodhiPromptShield (released heuristic mediator),ai4privacy-46292A,ai4privacy-test,3,15,0,15,3,100.0,0.356
BodhiPromptShield (released heuristic mediator),ai4privacy-46293A,ai4privacy-test,0,27,0,27,0,0.0,0.413
BodhiPromptShield (released heuristic mediator),ai4privacy-46293B,ai4privacy-test,0,1,0,1,0,0.0,0.990
BodhiPromptShield (released heuristic mediator),ai4privacy-46303B,ai4privacy-test,7,12,3,9,4,63.3,0.670
BodhiPromptShield (released heuristic mediator),ai4privacy-46305A,ai4privacy-test,0,27,0,27,0,0.0,0.284
BodhiPromptShield (released heuristic mediator),ai4privacy-46309,ai4privacy-test,19,4,4,0,15,72.5,0.833
BodhiPromptShield (released heuristic mediator),ai4privacy-46313A,ai4privacy-test,1,14,0,14,1,100.0,0.653
BodhiPromptShield (released heuristic mediator),ai4privacy-46313D,ai4privacy-test,2,16,0,16,2,100.0,0.600
BodhiPromptShield (released heuristic mediator),ai4privacy-46314A,ai4privacy-test,0,22,0,22,0,0.0,0.424
BodhiPromptShield (released heuristic mediator),ai4privacy-46323C,ai4privacy-test,0,11,0,11,0,0.0,0.643
BodhiPromptShield (released heuristic mediator),ai4privacy-46324A,ai4privacy-test,9,8,3,5,6,63.2,0.727
BodhiPromptShield (released heuristic mediator),ai4privacy-46325B,ai4privacy-test,0,22,0,22,0,0.0,0.520
BodhiPromptShield (released heuristic mediator),ai4privacy-46332C,ai4privacy-test,8,19,8,11,0,0.0,0.580
BodhiPromptShield (released heuristic mediator),ai4privacy-46336A,ai4privacy-test,9,9,2,7,7,75.0,0.749
BodhiPromptShield (released heuristic mediator),ai4privacy-46338A,ai4privacy-test,2,2,1,1,1,75.0,0.984
BodhiPromptShield (released heuristic mediator),ai4privacy-46341A,ai4privacy-test,4,3,2,1,2,29.7,0.966
BodhiPromptShield (released heuristic mediator),ai4privacy-46342F,ai4privacy-test,5,1,1,0,4,90.8,1.000
BodhiPromptShield (released heuristic mediator),ai4privacy-46352C,ai4privacy-test,15,11,8,3,7,32.9,0.901
BodhiPromptShield (released heuristic mediator),ai4privacy-46352D,ai4privacy-test,0,29,0,29,0,0.0,0.313
BodhiPromptShield (released heuristic mediator),ai4privacy-46358B,ai4privacy-test,6,8,4,4,2,23.3,0.714
BodhiPromptShield (released heuristic mediator),ai4privacy-46364C,ai4privacy-test,0,10,0,10,0,0.0,0.714
BodhiPromptShield (released heuristic mediator),ai4privacy-46365B,ai4privacy-test,6,20,3,17,3,58.0,0.502
BodhiPromptShield (released heuristic mediator),ai4privacy-46366A,ai4privacy-test,7,4,4,0,3,32.9,1.000
BodhiPromptShield (released heuristic mediator),ai4privacy-46370C,ai4privacy-test,5,25,1,24,4,63.2,0.419
BodhiPromptShield (released heuristic mediator),ai4privacy-46371E,ai4privacy-test,2,24,2,22,0,0.0,0.475
BodhiPromptShield (released heuristic mediator),ai4privacy-46377B,ai4privacy-test,5,19,4,15,1,42.4,0.585
BodhiPromptShield (released heuristic mediator),ai4privacy-46377C,ai4privacy-test,4,25,2,23,2,67.9,0.506
BodhiPromptShield (released heuristic mediator),ai4privacy-46378B,ai4privacy-test,2,19,1,18,1,54.5,0.482
BodhiPromptShield (released heuristic mediator),ai4privacy-46382A,ai4privacy-test,0,27,0,27,0,0.0,0.277
BodhiPromptShield (released heuristic mediator),ai4privacy-46383A,ai4privacy-test,1,19,0,19,1,100.0,0.548
BodhiPromptShield (released heuristic mediator),ai4privacy-46390,ai4privacy-test,16,4,4,0,12,69.6,1.000
BodhiPromptShield (released heuristic mediator),ai4privacy-46393B,ai4privacy-test,11,6,6,0,5,41.9,1.000
BodhiPromptShield (released heuristic mediator),ai4privacy-46394C,ai4privacy-test,9,1,1,0,8,86.1,1.000
BodhiPromptShield (released heuristic mediator),ai4privacy-46397C,ai4privacy-test,3,8,1,7,2,54.2,0.861
BodhiPromptShield (released heuristic mediator),ai4privacy-46397D,ai4privacy-test,2,8,2,6,0,0.0,0.861
BodhiPromptShield (released heuristic mediator),ai4privacy-46398A,ai4privacy-test,4,22,3,19,1,39.1,0.624
BodhiPromptShield (released heuristic mediator),ai4privacy-46404C,ai4privacy-test,8,14,4,10,4,47.5,0.685
BodhiPromptShield (released heuristic mediator),ai4privacy-46412B,ai4privacy-test,2,14,1,13,1,54.5,0.748
BodhiPromptShield (released heuristic mediator),ai4privacy-46415B,ai4privacy-test,9,1,1,0,8,83.3,1.000
BodhiPromptShield (released heuristic mediator),ai4privacy-46416C,ai4privacy-test,2,21,0,21,2,100.0,0.441
BodhiPromptShield (released heuristic mediator),ai4privacy-46418B,ai4privacy-test,3,12,0,12,3,100.0,0.568
BodhiPromptShield (released heuristic mediator),ai4privacy-46418D,ai4privacy-test,3,16,0,16,3,100.0,0.511
BodhiPromptShield (released heuristic mediator),ai4privacy-46423D,ai4privacy-test,4,16,2,14,2,30.0,0.704
BodhiPromptShield (released heuristic mediator),ai4privacy-46423E,ai4privacy-test,0,22,0,22,0,0.0,0.323
BodhiPromptShield (released heuristic mediator),ai4privacy-46425A,ai4privacy-test,2,11,1,10,1,83.0,0.835
BodhiPromptShield (released heuristic mediator),ai4privacy-46427A,ai4privacy-test,6,7,4,3,2,29.7,0.868
BodhiPromptShield (released heuristic mediator),ai4privacy-46428C,ai4privacy-test,18,13,5,8,13,71.6,0.669
BodhiPromptShield (released heuristic mediator),ai4privacy-46438A,ai4privacy-test,3,16,0,16,3,100.0,0.561
BodhiPromptShield (released heuristic mediator),ai4privacy-46441C,ai4privacy-test,24,7,6,1,18,73.3,0.768
BodhiPromptShield (released heuristic mediator),ai4privacy-46441E,ai4privacy-test,24,6,6,0,18,63.2,0.854
BodhiPromptShield (released heuristic mediator),ai4privacy-46443B,ai4privacy-test,2,22,0,22,2,100.0,0.352
BodhiPromptShield (released heuristic mediator),ai4privacy-46450B,ai4privacy-test,9,5,5,0,4,23.5,0.911
BodhiPromptShield (released heuristic mediator),ai4privacy-46461C,ai4privacy-test,2,18,1,17,1,35.0,0.399
BodhiPromptShield (released heuristic mediator),ai4privacy-46462B,ai4privacy-test,12,10,4,6,8,63.3,0.667
BodhiPromptShield (released heuristic mediator),ai4privacy-46463B,ai4privacy-test,8,12,5,7,3,37.6,0.786
BodhiPromptShield (released heuristic mediator),ai4privacy-46469A,ai4privacy-test,5,5,4,1,1,7.7,0.957
BodhiPromptShield (released heuristic mediator),ai4privacy-46469B,ai4privacy-test,10,8,6,2,4,52.0,0.898
BodhiPromptShield (released heuristic mediator),ai4privacy-46470B,ai4privacy-test,7,9,5,4,2,37.1,0.826
BodhiPromptShield (released heuristic mediator),ai4privacy-46481A,ai4privacy-test,8,18,5,13,3,23.9,0.382
BodhiPromptShield (released heuristic mediator),ai4privacy-46484C,ai4privacy-test,9,11,5,6,4,40.0,0.716
BodhiPromptShield (released heuristic mediator),ai4privacy-46487B,ai4privacy-test,4,14,2,12,2,35.3,0.658
BodhiPromptShield (released heuristic mediator),ai4privacy-46504C,ai4privacy-test,2,30,1,29,1,37.5,0.241
BodhiPromptShield (released heuristic mediator),ai4privacy-46508C,ai4privacy-test,7,1,0,1,7,100.0,0.973
BodhiPromptShield (released heuristic mediator),ai4privacy-46510C,ai4privacy-test,3,17,0,17,3,100.0,0.339
BodhiPromptShield (released heuristic mediator),ai4privacy-46514A,ai4privacy-test,14,16,7,9,7,45.1,0.768
BodhiPromptShield (released heuristic mediator),ai4privacy-46519C,ai4privacy-test,5,23,4,19,1,33.3,0.506
BodhiPromptShield (released heuristic mediator),ai4privacy-46534A,ai4privacy-test,7,17,5,12,2,36.5,0.729
BodhiPromptShield (released heuristic mediator),ai4privacy-46547B,ai4privacy-test,2,1,1,0,1,76.2,1.000
BodhiPromptShield (released heuristic mediator),ai4privacy-46550A,ai4privacy-test,6,14,3,11,3,54.3,0.370
BodhiPromptShield (released heuristic mediator),ai4privacy-46566A,ai4privacy-test,13,6,3,3,10,83.2,0.901
BodhiPromptShield (released heuristic mediator),ai4privacy-46567D,ai4privacy-test,14,5,4,1,10,55.7,0.977
BodhiPromptShield (released heuristic mediator),ai4privacy-46568C,ai4privacy-test,14,26,12,14,2,26.7,0.447
BodhiPromptShield (released heuristic mediator),ai4privacy-46569A,ai4privacy-test,1,17,0,17,1,100.0,0.519
BodhiPromptShield (released heuristic mediator),ai4privacy-46570A,ai4privacy-test,3,18,2,16,1,29.2,0.560
BodhiPromptShield (released heuristic mediator),ai4privacy-46578A,ai4privacy-test,2,11,1,10,1,27.3,0.797
BodhiPromptShield (released heuristic mediator),ai4privacy-46581A,ai4privacy-test,4,11,3,8,1,18.2,0.738
BodhiPromptShield (released heuristic mediator),ai4privacy-46582E,ai4privacy-test,5,16,1,15,4,95.6,0.598
BodhiPromptShield (released heuristic mediator),ai4privacy-46584A,ai4privacy-test,0,17,0,17,0,0.0,0.534
BodhiPromptShield (released heuristic mediator),ai4privacy-46584D,ai4privacy-test,3,22,3,19,0,63.4,0.481
BodhiPromptShield (released heuristic mediator),ai4privacy-46588A,ai4privacy-test,2,15,1,14,1,58.8,0.622
BodhiPromptShield (released heuristic mediator),ai4privacy-46588C,ai4privacy-test,0,28,0,28,0,0.0,0.347
BodhiPromptShield (released heuristic mediator),ai4privacy-46589B,ai4privacy-test,8,8,0,8,8,100.0,0.662
BodhiPromptShield (released heuristic mediator),ai4privacy-46590A,ai4privacy-test,8,9,5,4,3,25.8,0.802
BodhiPromptShield (released heuristic mediator),ai4privacy-46594C,ai4privacy-test,6,12,1,11,5,85.4,0.740
BodhiPromptShield (released heuristic mediator),ai4privacy-46595A,ai4privacy-test,0,25,0,25,0,0.0,0.422
BodhiPromptShield (released heuristic mediator),ai4privacy-46600A,ai4privacy-test,4,1,1,0,3,68.4,1.000
BodhiPromptShield (released heuristic mediator),ai4privacy-46621C,ai4privacy-test,8,8,3,5,5,48.9,0.799
BodhiPromptShield (released heuristic mediator),ai4privacy-46623B,ai4privacy-test,9,10,3,7,6,74.5,0.755
BodhiPromptShield (released heuristic mediator),ai4privacy-46628A,ai4privacy-test,13,13,8,5,5,20.2,0.630
BodhiPromptShield (released heuristic mediator),ai4privacy-46635A,ai4privacy-test,8,7,2,5,6,59.6,0.849
BodhiPromptShield (released heuristic mediator),ai4privacy-46636A,ai4privacy-test,0,21,0,21,0,0.0,0.336
BodhiPromptShield (released heuristic mediator),ai4privacy-46636D,ai4privacy-test,0,31,0,31,0,0.0,0.365
BodhiPromptShield (released heuristic mediator),ai4privacy-46658A,ai4privacy-test,3,3,2,1,1,46.3,0.945
BodhiPromptShield (released heuristic mediator),ai4privacy-46660B,ai4privacy-test,15,16,11,5,4,28.8,0.838
BodhiPromptShield (released heuristic mediator),ai4privacy-46666B,ai4privacy-test,12,5,2,3,10,83.7,0.912
BodhiPromptShield (released heuristic mediator),ai4privacy-46666F,ai4privacy-test,11,14,4,10,7,37.2,0.715
BodhiPromptShield (released heuristic mediator),ai4privacy-46669A,ai4privacy-test,10,3,2,1,8,75.4,0.980
BodhiPromptShield (released heuristic mediator),ai4privacy-46672A,ai4privacy-test,14,6,3,3,11,69.9,0.925
BodhiPromptShield (released heuristic mediator),ai4privacy-46672C,ai4privacy-test,19,11,11,0,8,50.5,1.000
BodhiPromptShield (released heuristic mediator),ai4privacy-46682A,ai4privacy-test,9,4,2,2,7,75.8,0.910
BodhiPromptShield (released heuristic mediator),ai4privacy-46692B,ai4privacy-test,8,4,3,1,5,33.3,0.976
BodhiPromptShield (released heuristic mediator),ai4privacy-46694A,ai4privacy-test,6,5,1,4,5,83.3,0.820
BodhiPromptShield (released heuristic mediator),ai4privacy-46697A,ai4privacy-test,9,1,1,0,8,89.2,1.000
BodhiPromptShield (released heuristic mediator),ai4privacy-46698C,ai4privacy-test,13,14,6,8,7,52.2,0.442
BodhiPromptShield (released heuristic mediator),ai4privacy-46707A,ai4privacy-test,9,9,3,6,6,70.8,0.837
BodhiPromptShield (released heuristic mediator),ai4privacy-46712F,ai4privacy-test,2,24,1,23,1,88.4,0.403
BodhiPromptShield (released heuristic mediator),ai4privacy-46718A,ai4privacy-test,3,14,2,12,1,45.9,0.642
BodhiPromptShield (released heuristic mediator),ai4privacy-46719B,ai4privacy-test,10,7,7,0,3,47.8,1.000
BodhiPromptShield (released heuristic mediator),ai4privacy-46723B,ai4privacy-test,14,8,4,4,10,52.4,0.896
BodhiPromptShield (released heuristic mediator),ai4privacy-46731A,ai4privacy-test,3,20,2,18,1,77.4,0.563
BodhiPromptShield (released heuristic mediator),ai4privacy-46734A,ai4privacy-test,8,17,5,12,3,31.8,0.719
BodhiPromptShield (released heuristic mediator),ai4privacy-46745C,ai4privacy-test,2,16,2,14,0,57.1,0.630
BodhiPromptShield (released heuristic mediator),ai4privacy-46750A,ai4privacy-test,3,1,1,0,2,47.8,1.000
BodhiPromptShield (released heuristic mediator),ai4privacy-46754C,ai4privacy-test,7,18,4,14,3,25.3,0.583
BodhiPromptShield (released heuristic mediator),ai4privacy-46760B,ai4privacy-test,14,9,6,3,8,55.0,0.858
BodhiPromptShield (released heuristic mediator),ai4privacy-46762C,ai4privacy-test,5,14,3,11,2,27.1,0.663
BodhiPromptShield (released heuristic mediator),ai4privacy-46766A,ai4privacy-test,8,6,2,4,6,71.7,0.909
BodhiPromptShield (released heuristic mediator),ai4privacy-46766B,ai4privacy-test,7,11,2,9,5,84.9,0.686
BodhiPromptShield (released heuristic mediator),ai4privacy-46784A,ai4privacy-test,7,2,2,0,5,64.7,1.000
BodhiPromptShield (released heuristic mediator),ai4privacy-46787A,ai4privacy-test,9,3,3,0,6,50.0,1.000
BodhiPromptShield (released heuristic mediator),ai4privacy-46788C,ai4privacy-test,9,15,9,6,0,6.2,0.543
BodhiPromptShield (released heuristic mediator),ai4privacy-46796B,ai4privacy-test,3,25,0,25,3,100.0,0.318
BodhiPromptShield (released heuristic mediator),ai4privacy-46797B,ai4privacy-test,4,17,4,13,0,0.0,0.480
BodhiPromptShield (released heuristic mediator),ai4privacy-46800A,ai4privacy-test,3,13,2,11,1,41.7,0.662
BodhiPromptShield (released heuristic mediator),ai4privacy-46800C,ai4privacy-test,2,15,2,13,0,0.0,0.579
BodhiPromptShield (released heuristic mediator),ai4privacy-46804A,ai4privacy-test,7,7,3,4,4,26.5,0.848
BodhiPromptShield (released heuristic mediator),ai4privacy-46805B,ai4privacy-test,3,11,2,9,1,49.4,0.710
BodhiPromptShield (released heuristic mediator),ai4privacy-46807B,ai4privacy-test,3,31,2,29,1,51.4,0.294
BodhiPromptShield (released heuristic mediator),ai4privacy-46811A,ai4privacy-test,2,16,2,14,0,50.0,0.558
BodhiPromptShield (released heuristic mediator),ai4privacy-46830B,ai4privacy-test,11,4,2,2,9,66.9,0.852
BodhiPromptShield (released heuristic mediator),ai4privacy-46831B,ai4privacy-test,5,23,2,21,3,43.5,0.583
BodhiPromptShield (released heuristic mediator),ai4privacy-46832A,ai4privacy-test,0,19,0,19,0,0.0,0.517
BodhiPromptShield (released heuristic mediator),ai4privacy-46832C,ai4privacy-test,5,18,4,14,1,74.5,0.468
BodhiPromptShield (released heuristic mediator),ai4privacy-46833B,ai4privacy-test,0,14,0,14,0,0.0,0.544
BodhiPromptShield (released heuristic mediator),ai4privacy-46836A,ai4privacy-test,0,22,0,22,0,0.0,0.423
BodhiPromptShield (released heuristic mediator),ai4privacy-46841A,ai4privacy-test,5,5,2,3,3,67.7,0.864
BodhiPromptShield (released heuristic mediator),ai4privacy-46841B,ai4privacy-test,2,13,1,12,1,90.0,0.464
BodhiPromptShield (released heuristic mediator),ai4privacy-46844C,ai4privacy-test,3,26,1,25,2,93.4,0.354
BodhiPromptShield (released heuristic mediator),ai4privacy-46852,ai4privacy-test,5,4,2,2,3,59.3,0.925
BodhiPromptShield (released heuristic mediator),ai4privacy-46853D,ai4privacy-test,0,27,0,27,0,0.0,0.309
BodhiPromptShield (released heuristic mediator),ai4privacy-46854A,ai4privacy-test,2,10,0,10,2,100.0,0.695
BodhiPromptShield (released heuristic mediator),ai4privacy-46854C,ai4privacy-test,5,5,5,0,0,41.4,1.000
BodhiPromptShield (released heuristic mediator),ai4privacy-46867B,ai4privacy-test,10,4,4,0,6,32.5,0.990
BodhiPromptShield (released heuristic mediator),ai4privacy-46869B,ai4privacy-test,3,13,3,10,0,45.6,0.756
BodhiPromptShield (released heuristic mediator),ai4privacy-46877C,ai4privacy-test,0,15,0,15,0,0.0,0.690
BodhiPromptShield (released heuristic mediator),ai4privacy-46888B,ai4privacy-test,9,12,8,4,1,10.5,0.719
BodhiPromptShield (released heuristic mediator),ai4privacy-46897B,ai4privacy-test,14,16,9,7,5,42.5,0.609
BodhiPromptShield (released heuristic mediator),ai4privacy-46897D,ai4privacy-test,12,24,9,15,3,23.1,0.550
BodhiPromptShield (released heuristic mediator),ai4privacy-46905C,ai4privacy-test,5,1,1,0,4,65.5,1.000
BodhiPromptShield (released heuristic mediator),ai4privacy-46910B,ai4privacy-test,7,16,6,10,1,31.9,0.618
BodhiPromptShield (released heuristic mediator),ai4privacy-46911A,ai4privacy-test,3,4,2,2,1,39.5,0.890
BodhiPromptShield (released heuristic mediator),ai4privacy-46913A,ai4privacy-test,10,5,5,0,5,30.2,1.000
BodhiPromptShield (released heuristic mediator),ai4privacy-46916A,ai4privacy-test,13,8,8,0,5,33.8,1.000
BodhiPromptShield (released heuristic mediator),ai4privacy-46926C,ai4privacy-test,2,18,2,16,0,44.8,0.428
BodhiPromptShield (released heuristic mediator),ai4privacy-46928B,ai4privacy-test,6,7,4,3,2,19.7,0.901
BodhiPromptShield (released heuristic mediator),ai4privacy-46929B,ai4privacy-test,0,28,0,28,0,0.0,0.380
BodhiPromptShield (released heuristic mediator),ai4privacy-46930C,ai4privacy-test,2,16,0,16,2,100.0,0.452
BodhiPromptShield (released heuristic mediator),ai4privacy-46935A,ai4privacy-test,15,11,8,3,7,25.2,0.841
BodhiPromptShield (released heuristic mediator),ai4privacy-46938B,ai4privacy-test,14,18,9,9,5,46.0,0.595
BodhiPromptShield (released heuristic mediator),ai4privacy-46939A,ai4privacy-test,6,15,2,13,4,36.2,0.487
BodhiPromptShield (released heuristic mediator),ai4privacy-46945C,ai4privacy-test,11,20,6,14,5,48.3,0.445
BodhiPromptShield (released heuristic mediator),ai4privacy-46947D,ai4privacy-test,16,2,2,0,14,78.9,1.000
BodhiPromptShield (released heuristic mediator),ai4privacy-46949A,ai4privacy-test,1,12,0,12,1,100.0,0.664
BodhiPromptShield (released heuristic mediator),ai4privacy-46972,ai4privacy-test,19,11,10,1,9,52.9,1.000
BodhiPromptShield (released heuristic mediator),ai4privacy-46984C,ai4privacy-test,9,5,3,2,6,80.7,0.972
BodhiPromptShield (released heuristic mediator),ai4privacy-46990B,ai4privacy-test,10,3,1,2,9,95.8,0.862
BodhiPromptShield (released heuristic mediator),ai4privacy-46994C,ai4privacy-test,3,22,2,20,1,61.1,0.558
BodhiPromptShield (released heuristic mediator),ai4privacy-46999,ai4privacy-test,3,14,3,11,0,58.5,0.587
BodhiPromptShield (released heuristic mediator),ai4privacy-47007C,ai4privacy-test,5,22,1,21,4,90.6,0.318
BodhiPromptShield (released heuristic mediator),ai4privacy-47009A,ai4privacy-test,6,7,4,3,2,64.9,0.882
BodhiPromptShield (released heuristic mediator),ai4privacy-47013D,ai4privacy-test,6,5,2,3,4,61.7,0.921
BodhiPromptShield (released heuristic mediator),ai4privacy-47026A,ai4privacy-test,9,19,3,16,6,62.5,0.484
BodhiPromptShield (released heuristic mediator),ai4privacy-47029A,ai4privacy-test,12,12,5,7,7,45.3,0.764
BodhiPromptShield (released heuristic mediator),ai4privacy-47038A,ai4privacy-test,5,8,1,7,4,76.2,0.755
BodhiPromptShield (released heuristic mediator),ai4privacy-47043A,ai4privacy-test,13,10,6,4,7,23.4,0.571
BodhiPromptShield (released heuristic mediator),ai4privacy-47047C,ai4privacy-test,2,27,1,26,1,44.4,0.462
BodhiPromptShield (released heuristic mediator),ai4privacy-47048D,ai4privacy-test,2,5,1,4,1,33.3,0.915
BodhiPromptShield (released heuristic mediator),ai4privacy-47052A,ai4privacy-test,9,3,3,0,6,60.0,0.957
BodhiPromptShield (released heuristic mediator),ai4privacy-47068B,ai4privacy-test,15,7,7,0,8,67.4,1.000
BodhiPromptShield (released heuristic mediator),ai4privacy-47071A,ai4privacy-test,1,11,1,10,0,0.0,0.815
BodhiPromptShield (released heuristic mediator),ai4privacy-47071C,ai4privacy-test,2,7,1,6,1,50.0,0.871
BodhiPromptShield (released heuristic mediator),ai4privacy-47073B,ai4privacy-test,10,16,3,13,7,59.8,0.575
BodhiPromptShield (released heuristic mediator),ai4privacy-47077,ai4privacy-test,18,16,10,6,8,52.9,0.779
BodhiPromptShield (released heuristic mediator),ai4privacy-47080C,ai4privacy-test,4,7,3,4,1,23.3,0.881
BodhiPromptShield (released heuristic mediator),ai4privacy-47080D,ai4privacy-test,3,11,2,9,1,57.6,1.000
BodhiPromptShield (released heuristic mediator),ai4privacy-47086C,ai4privacy-test,6,27,4,23,2,15.5,0.399
BodhiPromptShield (released heuristic mediator),ai4privacy-47090B,ai4privacy-test,20,8,7,1,13,50.5,1.000
BodhiPromptShield (released heuristic mediator),ai4privacy-47090C,ai4privacy-test,1,1,0,1,1,100.0,0.977
BodhiPromptShield (released heuristic mediator),ai4privacy-47101C,ai4privacy-test,1,24,0,24,1,100.0,0.416
BodhiPromptShield (released heuristic mediator),ai4privacy-47105C,ai4privacy-test,5,10,2,8,3,40.0,0.688
BodhiPromptShield (released heuristic mediator),ai4privacy-47106A,ai4privacy-test,12,10,7,3,5,32.8,0.854
BodhiPromptShield (released heuristic mediator),ai4privacy-47107B,ai4privacy-test,2,20,0,20,2,100.0,0.555
BodhiPromptShield (released heuristic mediator),ai4privacy-47107C,ai4privacy-test,1,21,0,21,1,100.0,0.463
BodhiPromptShield (released heuristic mediator),ai4privacy-47107G,ai4privacy-test,1,23,0,23,1,100.0,0.479
BodhiPromptShield (released heuristic mediator),ai4privacy-47107H,ai4privacy-test,1,20,0,20,1,100.0,0.504
BodhiPromptShield (released heuristic mediator),ai4privacy-47112A,ai4privacy-test,12,5,4,1,8,61.9,0.922
BodhiPromptShield (released heuristic mediator),ai4privacy-47117,ai4privacy-test,7,4,3,1,4,63.8,1.000
BodhiPromptShield (released heuristic mediator),ai4privacy-47130C,ai4privacy-test,12,20,5,15,7,48.0,0.579
BodhiPromptShield (released heuristic mediator),ai4privacy-47136A,ai4privacy-test,7,2,2,0,5,46.8,1.000
BodhiPromptShield (released heuristic mediator),ai4privacy-47146E,ai4privacy-test,2,5,1,4,1,88.2,0.889
BodhiPromptShield (released heuristic mediator),ai4privacy-47153A,ai4privacy-test,2,11,1,10,1,80.0,0.624
BodhiPromptShield (released heuristic mediator),ai4privacy-47155A,ai4privacy-test,2,5,1,4,1,17.6,0.769
BodhiPromptShield (released heuristic mediator),ai4privacy-47157E,ai4privacy-test,3,3,1,2,2,80.8,0.938
BodhiPromptShield (released heuristic mediator),ai4privacy-47160A,ai4privacy-test,0,24,0,24,0,0.0,0.287
BodhiPromptShield (released heuristic mediator),ai4privacy-47161A,ai4privacy-test,0,28,0,28,0,0.0,0.400
BodhiPromptShield (released heuristic mediator),ai4privacy-47164C,ai4privacy-test,9,13,3,10,6,64.6,0.598
BodhiPromptShield (released heuristic mediator),ai4privacy-47166C,ai4privacy-test,19,6,4,2,15,73.9,0.883
BodhiPromptShield (released heuristic mediator),ai4privacy-47171B,ai4privacy-test,5,20,2,18,3,87.1,0.542
BodhiPromptShield (released heuristic mediator),ai4privacy-47171E,ai4privacy-test,3,2,1,1,2,71.9,0.967
BodhiPromptShield (released heuristic mediator),ai4privacy-47171G,ai4privacy-test,2,26,1,25,1,66.7,0.344
BodhiPromptShield (released heuristic mediator),ai4privacy-47177A,ai4privacy-test,4,10,1,9,3,86.5,0.777
BodhiPromptShield (released heuristic mediator),ai4privacy-47182B,ai4privacy-test,4,9,1,8,3,88.9,0.683
BodhiPromptShield (released heuristic mediator),ai4privacy-47191C,ai4privacy-test,7,24,7,17,0,57.5,0.520
BodhiPromptShield (released heuristic mediator),ai4privacy-47199B,ai4privacy-test,7,11,3,8,4,70.2,0.457
BodhiPromptShield (released heuristic mediator),ai4privacy-47201D,ai4privacy-test,10,3,3,0,7,42.3,1.000
BodhiPromptShield (released heuristic mediator),ai4privacy-47203C,ai4privacy-test,26,5,3,2,23,80.7,0.932
BodhiPromptShield (released heuristic mediator),ai4privacy-47208A,ai4privacy-test,0,26,0,26,0,0.0,0.356
BodhiPromptShield (released heuristic mediator),ai4privacy-47215C,ai4privacy-test,6,9,4,5,2,40.0,0.754
BodhiPromptShield (released heuristic mediator),ai4privacy-47217A,ai4privacy-test,3,17,2,15,1,34.8,0.570
BodhiPromptShield (released heuristic mediator),ai4privacy-47217C,ai4privacy-test,4,18,4,14,0,59.7,0.381
BodhiPromptShield (released heuristic mediator),ai4privacy-47219C,ai4privacy-test,0,30,0,30,0,0.0,0.262
BodhiPromptShield (released heuristic mediator),ai4privacy-47227A,ai4privacy-test,5,5,1,4,4,81.0,0.853
BodhiPromptShield (released heuristic mediator),ai4privacy-47230C,ai4privacy-test,8,12,2,10,6,73.8,0.707
BodhiPromptShield (released heuristic mediator),ai4privacy-47235A,ai4privacy-test,4,6,3,3,1,22.2,0.860
BodhiPromptShield (released heuristic mediator),ai4privacy-47241C,ai4privacy-test,3,14,1,13,2,70.0,0.553
BodhiPromptShield (released heuristic mediator),ai4privacy-47243B,ai4privacy-test,4,17,3,14,1,1.8,0.656
BodhiPromptShield (released heuristic mediator),ai4privacy-47249B,ai4privacy-test,0,30,0,30,0,0.0,0.281
BodhiPromptShield (released heuristic mediator),ai4privacy-47250D,ai4privacy-test,3,15,1,14,2,60.0,0.659
BodhiPromptShield (released heuristic mediator),ai4privacy-47252B,ai4privacy-test,2,0,0,0,2,100.0,1.000
BodhiPromptShield (released heuristic mediator),ai4privacy-47255A,ai4privacy-test,2,2,2,0,0,64.7,0.988
BodhiPromptShield (released heuristic mediator),ai4privacy-47256D,ai4privacy-test,6,19,1,18,5,90.0,0.627
BodhiPromptShield (released heuristic mediator),ai4privacy-47262C,ai4privacy-test,3,18,2,16,1,63.4,0.352
BodhiPromptShield (released heuristic mediator),ai4privacy-47268C,ai4privacy-test,6,22,5,17,1,26.8,0.358
BodhiPromptShield (released heuristic mediator),ai4privacy-47270E,ai4privacy-test,2,2,0,2,2,100.0,0.965
BodhiPromptShield (released heuristic mediator),ai4privacy-47276D,ai4privacy-test,21,7,7,0,14,43.1,1.000
BodhiPromptShield (released heuristic mediator),ai4privacy-47284C,ai4privacy-test,6,1,1,0,5,89.4,1.000
BodhiPromptShield (released heuristic mediator),ai4privacy-47293B,ai4privacy-test,7,3,3,0,4,46.3,1.000
BodhiPromptShield (released heuristic mediator),ai4privacy-47303B,ai4privacy-test,32,15,9,6,23,47.0,0.649
